,id del cliente,páginas visitadas,duración de la sesión,número de visitas,fecha de nacimiento,ubicación,dispositivo,convertido
309,310,3,357.54781096197877,28,1962-11-28 12:27:39.148023,Ciudad B,móvil,No
310,311,4,303.180782659808,41,1972-11-25 12:27:39.148023,Ciudad A,ordenador,No
311,312,3,254.73806852459944,17,1969-11-26 12:27:39.148023,Ciudad A,tablet,Sí
312,313,7,299.93120206670727,30,1979-11-24 12:27:39.148023,Ciudad A,ordenador,No
313,314,4,245.66297258013,3,1994-11-20 12:27:39.148023,Ciudad B,ordenador,No
314,315,10,376.15988235128117,2,2005-11-17 12:27:39.148023,Ciudad B,ordenador,No
315,316,31,227.44852700536833,19,1987-11-22 12:27:39.148023,Ciudad A,ordenador,No
316,317,4,254.34978155765253,4,2002-11-18 12:27:39.148023,Ciudad B,tablet,No
317,318,2,227.9910689377433,35,1992-11-20 12:27:39.148023,Ciudad B,móvil,No
318,319,6,217.91246546412262,44,1968-11-26 12:27:39.148023,Ciudad A,tablet,No
319,320,3,265.0718939726967,9,1985-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
320,321,2,278.85399320251304,23,1997-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
321,322,4,269.7654845007266,31,1989-11-21 12:27:39.148023,Ciudad B,tablet,Sí
322,323,3,314.28881125247574,2,1959-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
323,324,1,304.27452430402997,11,1961-11-28 12:27:39.148023,Ciudad A,ordenador,No
324,325,9,351.4123968216485,2,2000-11-18 12:27:39.148023,Ciudad A,tablet,No
325,326,4,322.84783593576503,22,1962-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
326,327,3,317.0445511124924,1,1966-11-27 12:27:39.148023,Ciudad B,tablet,No
327,328,5,246.12856920762277,5,1957-11-29 12:27:39.148023,Ciudad B,móvil,No
328,329,0,316.35423853139423,26,1998-11-19 12:27:39.148023,Ciudad A,móvil,Sí
329,330,4,321.75236197575936,40,1975-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
330,331,7,282.4725652154948,6,1955-11-30 12:27:39.148023,Ciudad B,móvil,Sí
331,332,4,273.9873495864462,13,1968-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
332,333,9,352.11118947230636,45,1987-11-22 12:27:39.148023,Ciudad B,ordenador,No
333,334,4,305.3592285215605,5,1961-11-28 12:27:39.148023,Ciudad B,móvil,No
334,335,4,388.22465498644874,38,2005-11-17 12:27:39.148023,Ciudad B,móvil,No
335,336,1,318.2986063231034,9,1989-11-21 12:27:39.148023,Ciudad A,ordenador,No
336,337,5,313.11229093316996,5,1995-11-20 12:27:39.148023,Ciudad A,móvil,Sí
337,338,5,262.55712578523264,22,1966-11-27 12:27:39.148023,Ciudad B,ordenador,No
338,339,5,391.1393119247309,26,1974-11-25 12:27:39.148023,Ciudad A,ordenador,No
339,340,8,239.74570630726075,46,1972-11-25 12:27:39.148023,Ciudad B,tablet,Sí
340,341,7,380.87191917823634,7,1988-11-21 12:27:39.148023,Ciudad A,tablet,Sí
341,342,5,459.1553077546621,30,1981-11-23 12:27:39.148023,Ciudad B,móvil,No
342,343,4,278.9163445318044,38,2000-11-18 12:27:39.148023,Ciudad A,móvil,Sí
343,344,6,296.914412670876,6,1958-11-29 12:27:39.148023,Ciudad A,tablet,No
344,345,6,262.75379370916096,39,1962-11-28 12:27:39.148023,Ciudad B,móvil,No
345,346,6,391.0929886513221,20,1976-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
346,347,9,275.1261678194666,48,1978-11-24 12:27:39.148023,Ciudad A,móvil,Sí
347,348,5,310.0222299239923,26,1978-11-24 12:27:39.148023,Ciudad B,tablet,Sí
348,349,8,248.98745071847512,1,1970-11-26 12:27:39.148023,Ciudad B,móvil,Sí
349,350,3,365.85184755242534,36,1998-11-19 12:27:39.148023,Ciudad A,tablet,No
350,351,3,331.9740360790431,4,1968-11-26 12:27:39.148023,Ciudad B,móvil,No
351,352,6,243.04789576808406,29,1986-11-22 12:27:39.148023,Ciudad B,ordenador,No
352,353,3,307.43997532649405,23,1967-11-27 12:27:39.148023,Ciudad A,ordenador,No
353,354,5,325.6615146523194,33,1995-11-20 12:27:39.148023,Ciudad B,ordenador,No
354,355,5,293.8207358014863,31,1979-11-24 12:27:39.148023,Ciudad A,móvil,No
355,356,4,249.1416551352811,18,1977-11-24 12:27:39.148023,Ciudad A,ordenador,Sí
356,357,9,210.90797915811262,19,1957-11-29 12:27:39.148023,Ciudad B,móvil,No
357,358,1,319.64308499181266,3,1986-11-22 12:27:39.148023,Ciudad A,móvil,Sí
358,359,2,221.78297102639843,49,1961-11-28 12:27:39.148023,Ciudad A,tablet,No
359,360,6,248.30671038128443,3,1982-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
360,361,6,268.43614747382406,12,1991-11-21 12:27:39.148023,Ciudad A,tablet,No
361,362,2,311.3536499519897,41,1965-11-27 12:27:39.148023,Ciudad A,móvil,No
362,363,6,269.329267059714,11,1882-12-17 12:27:39.148023,Ciudad B,tablet,Sí
363,364,5,298.79884109296836,32,1957-11-29 12:27:39.148023,Ciudad B,móvil,Sí
364,365,10,344.7736997895661,21,2003-11-18 12:27:39.148023,Ciudad A,móvil,No
365,366,3,309.2144650346304,32,1992-11-20 12:27:39.148023,Ciudad A,ordenador,No
366,367,8,308.1404192557295,8,1979-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
367,368,5,294.84473220098766,31,1979-11-24 12:27:39.148023,Ciudad B,tablet,No
368,369,4,303.2637260703302,28,2003-11-18 12:27:39.148023,Ciudad A,móvil,No
369,370,4,261.705271250157,0,1956-11-29 12:27:39.148023,Ciudad A,móvil,No
370,371,7,337.8981852520779,4,1969-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
371,372,3,335.30723528855947,27,1996-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
372,373,3,409.8898065059558,46,1999-11-19 12:27:39.148023,Ciudad A,móvil,Sí
373,374,9,339.1076081389369,11,1979-11-24 12:27:39.148023,Ciudad A,móvil,Sí
374,375,7,302.78271397711575,25,1972-11-25 12:27:39.148023,Ciudad A,móvil,Sí
375,376,6,352.9712612918749,19,1956-11-29 12:27:39.148023,Ciudad B,móvil,Sí
376,377,5,295.6835108514331,8,1995-11-20 12:27:39.148023,Ciudad A,móvil,Sí
377,378,9,320.31780731252746,40,1972-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
378,379,6,311.3249924892546,3,1993-11-20 12:27:39.148023,Ciudad B,móvil,No
379,380,8,292.2657865258961,20,1992-11-20 12:27:39.148023,Ciudad B,ordenador,Sí
380,381,6,289.04365482899044,9,1998-11-19 12:27:39.148023,Ciudad A,móvil,Sí
381,382,7,296.03955042824515,22,2005-11-17 12:27:39.148023,Ciudad B,móvil,Sí
382,383,5,247.07538912562836,35,1993-11-20 12:27:39.148023,Ciudad A,tablet,Sí
383,384,7,349.2652368806694,5,1984-11-22 12:27:39.148023,Ciudad B,móvil,No
384,385,5,243.03005877214989,21,1987-11-22 12:27:39.148023,Ciudad B,móvil,Sí
385,386,4,306.9198978185787,32,1991-11-21 12:27:39.148023,Ciudad A,móvil,No
386,387,6,364.81653260487906,19,1958-11-29 12:27:39.148023,Ciudad B,ordenador,No
387,388,41,363.4391433639208,26,1989-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
388,389,3,363.5438450850143,20,1996-11-19 12:27:39.148023,Ciudad B,tablet,Sí
389,390,7,337.28135030491984,46,1968-11-26 12:27:39.148023,Ciudad B,tablet,Sí
390,391,5,325.4918361322553,20,1977-11-24 12:27:39.148023,Ciudad B,móvil,Sí
391,392,3,314.59217852928134,15,1974-11-25 12:27:39.148023,Ciudad A,tablet,No
392,393,8,382.9061192840932,24,1990-11-21 12:27:39.148023,Ciudad A,tablet,No
393,394,3,331.73454161738283,21,1993-11-20 12:27:39.148023,Ciudad A,tablet,Sí
394,395,8,340.2287519871607,20,1979-11-24 12:27:39.148023,Ciudad B,móvil,Sí
395,396,4,311.2659572791791,38,1999-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
396,397,5,290.45957086431,13,1957-11-29 12:27:39.148023,Ciudad B,móvil,Sí
397,398,3,222.1898179503755,14,1968-11-26 12:27:39.148023,Ciudad A,móvil,Sí
398,399,4,374.0362962343587,19,2001-11-18 12:27:39.148023,Ciudad A,tablet,No
399,400,2,227.0134531500877,7,1999-11-19 12:27:39.148023,Ciudad B,tablet,No
400,401,3,283.3190138002958,25,1986-11-22 12:27:39.148023,Ciudad A,móvil,No
401,402,5,322.2614966950279,6,1979-11-24 12:27:39.148023,Ciudad A,móvil,No
402,403,1,385.8444849077955,40,2002-11-18 12:27:39.148023,Ciudad B,móvil,Sí
403,404,6,292.9515919914735,17,1967-11-27 12:27:39.148023,Ciudad B,tablet,Sí
404,405,4,224.34739076995874,47,1982-11-23 12:27:39.148023,Ciudad B,móvil,No
405,406,8,293.07814461440597,15,1976-11-24 12:27:39.148023,Ciudad B,móvil,Sí
406,407,7,298.54560330756834,27,1958-11-29 12:27:39.148023,Ciudad A,ordenador,Sí
407,408,4,282.7844701283308,17,1979-11-24 12:27:39.148023,Ciudad B,móvil,No
408,409,4,310.33221918078016,5,1969-11-26 12:27:39.148023,Ciudad B,tablet,Sí
409,410,6,373.58423978285305,8,1979-11-24 12:27:39.148023,Ciudad B,móvil,No
410,411,3,292.42007795662084,16,1994-11-20 12:27:39.148023,Ciudad A,tablet,No
411,412,2,342.05135223353017,18,1965-11-27 12:27:39.148023,Ciudad A,móvil,No
412,413,9,189.03297600156526,39,1976-11-24 12:27:39.148023,Ciudad B,tablet,Sí
413,414,7,256.1017707987844,3,1931-12-06 12:27:39.148023,Ciudad B,tablet,No
414,415,6,297.1963542896769,8,1956-11-29 12:27:39.148023,Ciudad B,tablet,No
415,416,5,336.8092898539228,14,1967-11-27 12:27:39.148023,Ciudad B,móvil,Sí
416,417,7,301.8879955262069,2,1982-11-23 12:27:39.148023,Ciudad B,móvil,Sí
417,418,6,343.71896695803804,24,1965-11-27 12:27:39.148023,Ciudad A,ordenador,No
418,419,2,279.7315109843268,45,2000-11-18 12:27:39.148023,Ciudad B,ordenador,No
419,420,9,300.9624757230357,7,1972-11-25 12:27:39.148023,Ciudad B,tablet,Sí
420,421,7,336.15780784474396,11,2001-11-18 12:27:39.148023,Ciudad A,tablet,Sí
421,422,10,337.47568581841284,36,2000-11-18 12:27:39.148023,Ciudad A,móvil,Sí
422,423,5,326.6859329763975,21,1985-11-22 12:27:39.148023,Ciudad A,tablet,Sí
423,424,3,251.06214712791447,38,2005-11-17 12:27:39.148023,Ciudad B,ordenador,No
424,425,5,317.56072963966096,40,2001-11-18 12:27:39.148023,Ciudad A,ordenador,No
425,426,6,317.8629020381687,4,1975-11-25 12:27:39.148023,Ciudad A,ordenador,No
426,427,7,249.08291934619453,40,1999-11-19 12:27:39.148023,Ciudad A,móvil,Sí
427,428,3,193.71329864770064,45,1965-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
428,429,5,257.05536616254466,38,2001-11-18 12:27:39.148023,Ciudad A,tablet,No
429,430,8,275.39445135548567,39,1992-11-20 12:27:39.148023,Ciudad B,tablet,No
430,431,6,252.51209782094352,35,2003-11-18 12:27:39.148023,Ciudad B,móvil,Sí
431,432,3,245.26310123566358,18,1956-11-29 12:27:39.148023,Ciudad B,tablet,Sí
432,433,10,346.0055571597383,35,1968-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
433,434,6,183.83400557289568,44,2000-11-18 12:27:39.148023,Ciudad A,móvil,No
434,435,6,304.8236940326614,30,1978-11-24 12:27:39.148023,Ciudad B,tablet,No
435,436,6,222.51983897255823,22,2001-11-18 12:27:39.148023,Ciudad B,móvil,Sí
436,437,2,261.8463976761511,31,1958-11-29 12:27:39.148023,Ciudad B,tablet,Sí
437,438,6,301.8925592166847,23,1998-11-19 12:27:39.148023,Ciudad B,tablet,No
438,439,6,297.92793691536053,4,1988-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
439,440,12,247.46137863617668,16,1989-11-21 12:27:39.148023,Ciudad B,tablet,No
440,441,6,267.94664324119594,20,1989-11-21 12:27:39.148023,Ciudad A,móvil,No
441,442,4,287.6445995675226,46,1964-11-27 12:27:39.148023,Ciudad B,móvil,Sí
442,443,4,302.355391151441,4,1976-11-24 12:27:39.148023,Ciudad B,móvil,Sí
443,444,6,370.21221822675557,45,1979-11-24 12:27:39.148023,Ciudad B,ordenador,No
444,445,6,182.255964158298,14,1972-11-25 12:27:39.148023,Ciudad B,tablet,Sí
445,446,4,252.37889188334893,0,1956-11-29 12:27:39.148023,Ciudad A,móvil,No
446,447,6,291.7129336106699,22,1958-11-29 12:27:39.148023,Ciudad A,tablet,Sí
447,448,5,227.55699212425327,30,1973-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
448,449,5,296.1012455056487,3,1996-11-19 12:27:39.148023,Ciudad B,tablet,Sí
449,450,5,329.62595938738474,10,1959-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
450,451,4,318.6773169186308,48,1973-11-25 12:27:39.148023,Ciudad B,móvil,Sí
451,452,6,330.0311593970248,49,1995-11-20 12:27:39.148023,Ciudad B,tablet,Sí
452,453,3,248.05651362750748,21,1964-11-27 12:27:39.148023,Ciudad B,tablet,Sí
453,454,4,362.6254348733632,34,2001-11-18 12:27:39.148023,Ciudad C,ordenador,No
454,455,4,339.90884644616216,16,2003-11-18 12:27:39.148023,Ciudad A,tablet,No
455,456,4,317.7944744325314,11,1993-11-20 12:27:39.148023,Ciudad A,tablet,No
456,457,3,281.77902470345015,42,1992-11-20 12:27:39.148023,Ciudad B,móvil,No
457,458,5,351.13662652697354,8,1992-11-20 12:27:39.148023,Ciudad C,ordenador,Sí
458,459,4,258.3987083314875,23,1999-11-19 12:27:39.148023,Ciudad A,móvil,No
459,460,6,324.48131089708716,9,1972-11-25 12:27:39.148023,Ciudad A,tablet,No
460,461,5,288.1603694448799,31,2005-11-17 12:27:39.148023,Ciudad A,ordenador,No
461,462,6,325.1180909363174,18,2001-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
462,463,6,288.83720417884047,7,1980-11-23 12:27:39.148023,Ciudad B,tablet,No
463,464,5,207.18974941215572,40,1984-11-22 12:27:39.148023,Ciudad B,tablet,Sí
464,465,8,351.5571916350945,4,1973-11-25 12:27:39.148023,Ciudad A,móvil,Sí
465,466,5,364.71563253845255,41,1988-11-21 12:27:39.148023,Ciudad B,tablet,Sí
466,467,6,339.45856963017576,4,1977-11-24 12:27:39.148023,Ciudad B,ordenador,No
467,468,7,336.48054524623944,3,1970-11-26 12:27:39.148023,Ciudad B,tablet,Sí
468,469,7,253.48380549661053,5,1997-11-19 12:27:39.148023,Ciudad B,móvil,Sí
469,470,3,322.2955567020749,43,2003-11-18 12:27:39.148023,Ciudad B,móvil,Sí
470,471,7,313.354605985041,24,1965-11-27 12:27:39.148023,Ciudad B,móvil,Sí
471,472,3,224.1508473624864,20,1998-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
472,473,4,291.0494023396686,26,1987-11-22 12:27:39.148023,Ciudad A,ordenador,No
473,474,7,291.09606344413805,20,1997-11-19 12:27:39.148023,Ciudad C,tablet,Sí
474,475,9,331.0578424572086,17,1990-11-21 12:27:39.148023,Ciudad A,tablet,No
475,476,5,206.34218134430347,5,1970-11-26 12:27:39.148023,Ciudad B,tablet,No
476,477,5,242.99039443673567,7,1989-11-21 12:27:39.148023,Ciudad C,móvil,No
477,478,2,254.53506548930795,4,1974-11-25 12:27:39.148023,Ciudad A,tablet,No
478,479,3,347.21601180658945,36,1968-11-26 12:27:39.148023,Ciudad B,móvil,No
479,480,4,326.8134484414212,34,1976-11-24 12:27:39.148023,Ciudad A,tablet,No
480,481,4,362.9952955878464,37,1963-11-28 12:27:39.148023,Ciudad B,móvil,No
481,482,4,355.8071841262268,36,1970-11-26 12:27:39.148023,Ciudad A,móvil,Sí
482,483,9,338.4714203791266,1,1998-11-19 12:27:39.148023,Ciudad B,tablet,No
483,484,4,279.9490474626302,1,1964-11-27 12:27:39.148023,Ciudad B,móvil,Sí
484,485,4,344.7423856139846,39,2005-11-17 12:27:39.148023,Ciudad B,tablet,No
485,486,3,323.57596988930123,18,2001-11-18 12:27:39.148023,Ciudad B,móvil,Sí
486,487,6,347.34304002033366,20,2002-11-18 12:27:39.148023,Ciudad B,ordenador,No
487,488,2,278.7430516847184,22,2002-11-18 12:27:39.148023,Ciudad B,ordenador,Sí
488,489,5,272.32318404197576,29,2005-11-17 12:27:39.148023,Ciudad B,tablet,No
489,490,4,257.895659806919,10,1961-11-28 12:27:39.148023,Ciudad B,tablet,Sí
490,491,3,238.19454101014486,19,2000-11-18 12:27:39.148023,Ciudad B,móvil,Sí
491,492,4,281.5655511703176,39,1954-11-30 12:27:39.148023,Ciudad B,ordenador,No
492,493,4,264.8113662248655,4,1974-11-25 12:27:39.148023,Ciudad A,tablet,No
493,494,8,293.18293387357,40,1981-11-23 12:27:39.148023,Ciudad A,ordenador,No
494,495,5,316.7660312272201,24,1983-11-23 12:27:39.148023,Ciudad B,tablet,Sí
495,496,4,272.3416274805861,16,1985-11-22 12:27:39.148023,Ciudad B,móvil,No
496,497,3,313.50868424982576,42,1985-11-22 12:27:39.148023,Ciudad B,tablet,Sí
497,498,9,407.34503513861364,11,2003-11-18 12:27:39.148023,Ciudad A,móvil,No
498,499,5,297.5784697613607,16,1966-11-27 12:27:39.148023,Ciudad B,tablet,No
499,500,32,242.90748747577322,26,1981-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
500,501,4,363.17766668360787,34,1971-11-26 12:27:39.148023,Ciudad B,móvil,Sí
501,502,6,331.841794975431,37,1991-11-21 12:27:39.148023,Ciudad B,tablet,Sí
502,503,7,307.3946863603717,30,1970-11-26 12:27:39.148023,Ciudad B,móvil,Sí
503,504,6,298.1064925248455,24,1991-11-21 12:27:39.148023,Ciudad A,ordenador,No
504,505,6,355.4604412401811,17,1974-11-25 12:27:39.148023,Ciudad A,móvil,Sí
505,506,5,261.8867767794052,21,1969-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
506,507,6,296.3880946729521,32,1988-11-21 12:27:39.148023,Ciudad B,móvil,Sí
507,508,2,285.6359933042063,19,1955-11-30 12:27:39.148023,Ciudad A,móvil,No
508,509,11,257.520720234598,1,1985-11-22 12:27:39.148023,Ciudad A,móvil,Sí
509,510,3,303.25973759142425,18,1989-11-21 12:27:39.148023,Ciudad B,ordenador,No
510,511,7,297.3988952059445,45,1985-11-22 12:27:39.148023,Ciudad A,ordenador,Sí
511,512,5,292.77775630006533,2,1968-11-26 12:27:39.148023,Ciudad C,tablet,Sí
512,513,5,251.180799868915,44,1991-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
513,514,5,278.46655968765026,3,1977-11-24 12:27:39.148023,Ciudad B,móvil,No
514,515,4,285.096339473477,16,1986-11-22 12:27:39.148023,Ciudad A,tablet,Sí
515,516,6,344.0224200404298,41,1922-12-08 12:27:39.148023,Ciudad B,tablet,No
516,517,5,252.97815566012196,36,1958-11-29 12:27:39.148023,Ciudad A,tablet,No
517,518,7,196.98766526456714,19,1977-11-24 12:27:39.148023,Ciudad C,móvil,No
518,519,6,309.4384357687846,45,1954-11-30 12:27:39.148023,Ciudad A,móvil,Sí
519,520,2,328.2035330651339,27,2001-11-18 12:27:39.148023,Ciudad B,tablet,Sí
520,521,8,388.67944091328974,23,1995-11-20 12:27:39.148023,Ciudad B,ordenador,No
521,522,4,290.25000605142185,28,1955-11-30 12:27:39.148023,Ciudad A,móvil,No
522,523,3,337.6289534729683,27,1966-11-27 12:27:39.148023,Ciudad A,móvil,No
523,524,5,258.66180449928476,12,1967-11-27 12:27:39.148023,Ciudad A,móvil,Sí
524,525,1,308.020708483288,19,1976-11-24 12:27:39.148023,Ciudad B,tablet,Sí
525,526,10,408.6608240517525,5,1967-11-27 12:27:39.148023,Ciudad C,tablet,No
526,527,3,350.78254247804483,31,1967-11-27 12:27:39.148023,Ciudad A,ordenador,No
527,528,5,312.11550382235555,12,1982-11-23 12:27:39.148023,Ciudad A,tablet,Sí
528,529,4,263.2167161916933,1,1994-11-20 12:27:39.148023,Ciudad A,tablet,No
529,530,3,362.41955702534585,17,1957-11-29 12:27:39.148023,Ciudad A,tablet,Sí
530,531,5,399.17776240148123,15,1970-11-26 12:27:39.148023,Ciudad A,móvil,Sí
531,532,4,313.90394383898825,30,2003-11-18 12:27:39.148023,Ciudad A,tablet,No
532,533,3,300.9241863781256,33,1977-11-24 12:27:39.148023,Ciudad B,móvil,Sí
533,534,5,286.20269754521547,36,1974-11-25 12:27:39.148023,Ciudad A,móvil,No
534,535,7,290.48929976787434,10,2000-11-18 12:27:39.148023,Ciudad A,móvil,No
535,536,1,273.7728022305216,23,1977-11-24 12:27:39.148023,Ciudad B,tablet,No
536,537,7,190.86042823995237,20,1962-11-28 12:27:39.148023,Ciudad A,tablet,Sí
537,538,6,310.2612926408567,18,1991-11-21 12:27:39.148023,Ciudad B,tablet,No
538,539,3,294.18251809065555,25,1982-11-23 12:27:39.148023,Ciudad A,móvil,Sí
539,540,9,319.2434541347771,25,1965-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
540,541,2,315.67290438284357,37,1999-11-19 12:27:39.148023,Ciudad A,móvil,Sí
541,542,7,332.28849470913,48,1889-12-15 12:27:39.148023,Ciudad B,ordenador,No
542,543,7,308.664386636936,15,1961-11-28 12:27:39.148023,Ciudad A,móvil,Sí
543,544,5,215.1023851115567,12,1977-11-24 12:27:39.148023,Ciudad B,móvil,No
544,545,7,355.86260805049614,27,1977-11-24 12:27:39.148023,Ciudad B,ordenador,No
545,546,4,280.695896437064,37,1959-11-29 12:27:39.148023,Ciudad B,tablet,Sí
546,547,7,283.3707473114453,4,1961-11-28 12:27:39.148023,Ciudad A,móvil,Sí
547,548,7,286.71159893081455,42,1981-11-23 12:27:39.148023,Ciudad A,ordenador,No
548,549,7,359.35225456341,17,1969-11-26 12:27:39.148023,Ciudad A,ordenador,No
549,550,7,330.50066631646837,41,1971-11-26 12:27:39.148023,Ciudad A,ordenador,No
550,551,2,273.55350270586877,41,1986-11-22 12:27:39.148023,Ciudad A,tablet,No
551,552,4,277.1045448416092,15,1979-11-24 12:27:39.148023,Ciudad A,ordenador,No
552,553,7,236.31650079401967,44,1955-11-30 12:27:39.148023,Ciudad A,móvil,Sí
553,554,5,291.47824262189926,30,1977-11-24 12:27:39.148023,Ciudad C,ordenador,No
554,555,6,329.3850963276489,30,1970-11-26 12:27:39.148023,Ciudad A,tablet,No
555,556,7,299.2138942329808,44,1977-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
556,557,6,318.2556345350369,12,2003-11-18 12:27:39.148023,Ciudad A,tablet,No
557,558,8,313.1395512795855,15,1982-11-23 12:27:39.148023,Ciudad A,tablet,No
558,559,4,183.36461880575132,17,1982-11-23 12:27:39.148023,Ciudad A,tablet,No
559,560,4,249.5081847836963,25,1983-11-23 12:27:39.148023,Ciudad B,tablet,Sí
560,561,2,376.59014230091475,29,1979-11-24 12:27:39.148023,Ciudad B,ordenador,No
561,562,7,241.45677172885414,1,1988-11-21 12:27:39.148023,Ciudad B,móvil,No
562,563,5,187.68590953495644,41,1973-11-25 12:27:39.148023,Ciudad A,ordenador,Sí
563,564,7,421.90777343506807,30,1968-11-26 12:27:39.148023,Ciudad B,móvil,Sí
564,565,5,279.711531060473,41,1974-11-25 12:27:39.148023,Ciudad B,móvil,Sí
565,566,4,214.1695517086784,47,1966-11-27 12:27:39.148023,Ciudad B,tablet,Sí
566,567,3,369.8328579640581,9,1977-11-24 12:27:39.148023,Ciudad B,ordenador,No
567,568,2,270.3811521951134,15,1975-11-25 12:27:39.148023,Ciudad A,tablet,No
568,569,5,292.0222075068912,44,1965-11-27 12:27:39.148023,Ciudad A,ordenador,No
569,570,8,295.9449771299255,8,1994-11-20 12:27:39.148023,Ciudad B,ordenador,No
570,571,6,316.855260428181,39,1987-11-22 12:27:39.148023,Ciudad A,móvil,Sí
571,572,2,305.32776061040175,13,1995-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
572,573,7,262.8173041756876,5,1989-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
573,574,4,276.1424972533581,48,1973-11-25 12:27:39.148023,Ciudad A,ordenador,No
574,575,6,313.108694677816,35,1979-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
575,576,4,360.51765959500045,34,1987-11-22 12:27:39.148023,Ciudad A,móvil,Sí
576,577,6,295.8094429369972,41,1954-11-30 12:27:39.148023,Ciudad B,ordenador,No
577,578,6,288.76813155228064,31,1923-12-08 12:27:39.148023,Ciudad B,tablet,Sí
578,579,4,252.90057651309664,45,1968-11-26 12:27:39.148023,Ciudad B,móvil,No
579,580,4,282.6134223414889,37,1995-11-20 12:27:39.148023,Ciudad B,tablet,Sí
